property_id,url,property_type,price,rooms,area,state,facades_number,is_furnished,has_terrace,has_garden,has_equipped_kitchen,has_swimming_pool,has_open_fire,property_subtype,postal_code,locality,sale_type
RBU55935,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55935,House,653000.0,2.0,130.0,To be renovated,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU51896,https://immovlan.be/en/detail/villa/for-sale/2610/wilrijk/rbu51896,House,890000.0,5.0,275.0,To renovate,,0.0,,,,,,villa,2610.0,wilrijk,standard
RBU56833,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu56833,House,685000.0,4.0,315.0,Normal,,0.0,,1.0,,,,residence,2610.0,wilrijk,standard
RBU58379,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu58379,House,279000.0,3.0,138.0,Normal,,0.0,,1.0,,,,residence,2100.0,deurne,standard
RBU48995,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu48995,House,419000.0,5.0,189.0,Normal,,0.0,,1.0,,,,residence,2180.0,ekeren,standard
RBU58381,https://immovlan.be/en/detail/residence/for-sale/2030/antwerp/rbu58381,House,339000.0,4.0,,Normal,,0.0,,,,,,residence,2030.0,antwerp,standard
RBU16503,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16503,House,599000.0,4.0,236.0,Normal,,0.0,,1.0,,,,residence,2060.0,antwerp,standard
RBU55424,https://immovlan.be/en/detail/master-house/for-sale/2018/antwerp/rbu55424,Other,1350000.0,5.0,310.0,Fully renovated,,0.0,,,,,,master-house,2018.0,antwerp,standard
RBU39075,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu39075,House,349000.0,2.0,102.0,Normal,,0.0,,,,,,residence,2660.0,hoboken,standard
RBU55584,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu55584,House,329000.0,2.0,115.0,To be renovated,,0.0,,,,,,residence,2140.0,borgerhout,standard
RBU39914,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu39914,House,399000.0,2.0,88.0,Normal,,0.0,,,,,,residence,2610.0,wilrijk,standard
RWC40859,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rwc40859,House,265000.0,4.0,122.0,Normal,,,,,,,,residence,2060.0,antwerp,standard
RBU40060,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu40060,House,229000.0,4.0,131.0,To be renovated,,0.0,,1.0,,,,residence,2100.0,deurne,standard
RBU40375,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu40375,House,349000.0,4.0,158.0,Normal,,,,1.0,,,,residence,2610.0,wilrijk,standard
RBU40892,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40892,House,309000.0,3.0,108.0,Normal,,0.0,,,,,,residence,2170.0,merksem,standard
RBU40894,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu40894,House,239000.0,2.0,121.0,To be renovated,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU41008,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu41008,House,550000.0,6.0,173.0,nan,,,,,,,,residence,2000.0,antwerp,standard
RBU40897,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu40897,House,260000.0,2.0,137.0,To be renovated,,0.0,,,,,,residence,2180.0,ekeren,standard
RBU41081,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu41081,House,335000.0,5.0,195.0,To be renovated,,0.0,,1.0,,,,residence,2100.0,deurne,standard
RBU16413,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu16413,House,355000.0,3.0,88.0,Normal,,0.0,,,,,,residence,2060.0,antwerp,standard
RBU42279,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu42279,House,269000.0,3.0,106.0,To be renovated,,0.0,,,,,,residence,2100.0,deurne,standard
RBU42647,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu42647,House,265000.0,2.0,145.0,To be renovated,,,,,,,,residence,2610.0,wilrijk,standard
RBU43118,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu43118,House,275000.0,4.0,162.0,nan,,,,,,,,residence,2180.0,ekeren,standard
RBU43419,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu43419,House,310000.0,2.0,111.0,nan,,0.0,,1.0,,,,residence,2660.0,hoboken,standard
RBU16424,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu16424,House,299000.0,2.0,55.0,nan,,0.0,,,,,,residence,2610.0,wilrijk,standard
RBU43466,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43466,House,490000.0,3.0,119.0,New,,0.0,,,,,,residence,2018.0,antwerp,standard
RBU43472,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu43472,House,490000.0,3.0,117.0,New,,0.0,,,,,,residence,2018.0,antwerp,standard
RBU48357,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48357,House,334000.0,3.0,108.0,Normal,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU48887,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu48887,House,419000.0,3.0,182.0,Excellent,,,,,,,,residence,2170.0,merksem,standard
RBU42269,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu42269,Other,439000.0,2.0,224.0,To be renovated,,0.0,,1.0,,,,master-house,2060.0,antwerp,standard
RBU48965,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu48965,House,475000.0,4.0,187.0,Normal,,,,1.0,,,,residence,2660.0,hoboken,standard
RBU48969,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48969,House,349000.0,3.0,125.0,Normal,,0.0,,1.0,,,,residence,2100.0,deurne,standard
RBU48974,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu48974,House,229000.0,2.0,139.0,To be renovated,,0.0,,,,,,residence,2140.0,borgerhout,standard
RBU48984,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48984,House,324900.0,5.0,168.0,Normal,,0.0,,1.0,,,,residence,2100.0,deurne,standard
RBU48977,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu48977,House,385000.0,3.0,287.0,Normal,,0.0,,1.0,,,,residence,2100.0,deurne,standard
RBU49021,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu49021,House,225000.0,3.0,100.0,To be renovated,,0.0,,,,,,residence,2140.0,borgerhout,standard
RBU49034,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu49034,House,319000.0,4.0,216.0,To be renovated,,0.0,,1.0,,,,residence,2180.0,ekeren,standard
RBU49041,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu49041,House,475000.0,3.0,130.0,Normal,,0.0,,,,,,residence,2600.0,berchem,standard
RBU49043,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu49043,House,275000.0,4.0,169.0,To be renovated,,0.0,,,,,,residence,2060.0,antwerp,standard
RBU49052,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu49052,House,369500.0,3.0,133.0,Normal,,0.0,,,,,,residence,2600.0,berchem,standard
RBU49062,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu49062,House,439000.0,3.0,194.0,To be renovated,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU49048,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu49048,House,529000.0,5.0,182.0,Normal,,0.0,,1.0,,,,residence,2180.0,ekeren,standard
RBU49609,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu49609,House,425000.0,3.0,162.0,nan,,0.0,,,,,,residence,2660.0,hoboken,standard
RBU49735,https://immovlan.be/en/detail/residence/for-sale/2050/antwerp/rbu49735,House,449000.0,3.0,128.0,Normal,,,,1.0,,,,residence,2050.0,antwerp,standard
RBU49611,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu49611,House,319000.0,2.0,109.0,To be renovated,,0.0,,1.0,,,,residence,2140.0,borgerhout,standard
RBU49817,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu49817,House,215000.0,2.0,90.0,To be renovated,,0.0,,,,,,residence,2660.0,hoboken,standard
RBU50359,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu50359,House,315000.0,3.0,147.0,Excellent,,0.0,,,,,,residence,2020.0,antwerp,standard
RBU55737,https://immovlan.be/en/detail/master-house/for-sale/2610/wilrijk/rbu55737,Other,650000.0,4.0,223.0,Fully renovated,,,,1.0,,,,master-house,2610.0,wilrijk,standard
RBU55790,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu55790,House,349000.0,2.0,110.0,Normal,,,,1.0,,,,residence,2610.0,wilrijk,standard
RBU55932,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu55932,House,259000.0,2.0,130.0,To be renovated,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU57339,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu57339,House,399000.0,3.0,152.0,Normal,,0.0,,,,,,residence,2060.0,antwerp,standard
RBU28414,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu28414,House,179000.0,2.0,81.0,To be renovated,,,,,,,,residence,2660.0,hoboken,standard
RBU56973,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu56973,House,419000.0,5.0,189.0,Normal,,0.0,,1.0,,,,residence,2180.0,ekeren,standard
RBU58407,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu58407,House,379000.0,5.0,180.0,nan,,,,1.0,,,,residence,2660.0,hoboken,standard
RBU57407,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu57407,House,387000.0,3.0,180.0,Normal,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU58912,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu58912,House,319000.0,2.0,97.0,Normal,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU59045,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu59045,House,359000.0,4.0,173.0,To be renovated,,0.0,,,,,,residence,2180.0,ekeren,standard
RBU60112,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu60112,House,340000.0,3.0,143.0,Normal,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU59430,https://immovlan.be/en/detail/master-house/for-sale/2000/antwerp/rbu59430,Other,1495000.0,4.0,242.0,Excellent,,,,1.0,,,,master-house,2000.0,antwerp,standard
RBU60110,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu60110,House,229000.0,2.0,105.0,To be renovated,,0.0,,1.0,,,,residence,2170.0,merksem,standard
RBU60254,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu60254,House,579000.0,7.0,280.0,Normal,,0.0,,1.0,,,,residence,2060.0,antwerp,standard
RBU60276,https://immovlan.be/en/detail/master-house/for-sale/2060/antwerp/rbu60276,Other,749000.0,4.0,288.0,nan,,,,,,,,master-house,2060.0,antwerp,standard
RBU50383,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbu50383,House,585000.0,5.0,258.0,New,,0.0,,,,,,residence,2180.0,ekeren,standard
RBU61382,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu61382,House,299000.0,3.0,176.0,Normal,,0.0,,1.0,,,,residence,2660.0,hoboken,standard
RBU62041,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu62041,House,379000.0,2.0,110.0,Normal,,0.0,,,,,,residence,2610.0,wilrijk,standard
RBU62119,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62119,House,385000.0,3.0,95.0,Normal,,0.0,,1.0,,,,residence,2140.0,borgerhout,standard
RBU62040,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu62040,House,399000.0,3.0,178.0,Normal,,0.0,,1.0,,,,residence,2660.0,hoboken,standard
RBU62120,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62120,House,189000.0,3.0,99.0,Normal,,0.0,,,,,,residence,2100.0,deurne,standard
RBU62159,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu62159,House,229000.0,2.0,107.0,To be renovated,,0.0,,,,,,residence,2100.0,deurne,standard
RBU61566,https://immovlan.be/en/detail/residence/for-sale/2600/berchem/rbu61566,House,469000.0,3.0,147.0,Excellent,,0.0,,1.0,,,,residence,2600.0,berchem,standard
RBU62432,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu62432,House,375000.0,4.0,145.0,Normal,,0.0,,,,,,residence,2060.0,antwerp,standard
RBU62283,https://immovlan.be/en/detail/residence/for-sale/2040/antwerp/rbu62283,House,319000.0,2.0,126.0,Normal,,0.0,,1.0,,,,residence,2040.0,antwerp,standard
RBU62433,https://immovlan.be/en/detail/residence/for-sale/2000/antwerp/rbu62433,House,329000.0,3.0,171.0,To be renovated,,0.0,,,,,,residence,2000.0,antwerp,standard
RBU62430,https://immovlan.be/en/detail/residence/for-sale/2660/hoboken/rbu62430,House,349000.0,2.0,143.0,Normal,,0.0,,1.0,,,,residence,2660.0,hoboken,standard
RBU62434,https://immovlan.be/en/detail/residence/for-sale/2020/antwerp/rbu62434,House,212000.0,2.0,95.0,Normal,,0.0,,,,,,residence,2020.0,antwerp,standard
RBU62625,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu62625,House,345000.0,2.0,113.0,nan,,,,,,,,residence,2018.0,antwerp,standard
RBU62474,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu62474,House,349000.0,4.0,163.0,Normal,,0.0,,,,,,residence,2140.0,borgerhout,standard
RBU62954,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu62954,House,279000.0,3.0,168.0,nan,,,,,,,,residence,2170.0,merksem,standard
RBU62956,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu62956,House,279000.0,1.0,161.0,To be renovated,,,,,,,,residence,2170.0,merksem,standard
RBU64233,https://immovlan.be/en/detail/residence/for-sale/2170/merksem/rbu64233,House,428000.0,2.0,202.0,Normal,,,,,,,,residence,2170.0,merksem,standard
RBU63300,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu63300,House,419000.0,3.0,193.0,Excellent,,0.0,,1.0,,,,residence,2100.0,deurne,standard
RBU64292,https://immovlan.be/en/detail/residence/for-sale/2100/deurne/rbu64292,House,329000.0,2.0,167.0,Normal,,0.0,,,,,,residence,2100.0,deurne,standard
RBU64287,https://immovlan.be/en/detail/residence/for-sale/2610/wilrijk/rbu64287,House,365000.0,3.0,123.0,Normal,,0.0,,,,,,residence,2610.0,wilrijk,standard
RBU64288,https://immovlan.be/en/detail/residence/for-sale/2140/borgerhout/rbu64288,House,239000.0,4.0,148.0,To be renovated,,0.0,,,,,,residence,2140.0,borgerhout,standard
RBU64379,https://immovlan.be/en/detail/residence/for-sale/2018/antwerp/rbu64379,House,539000.0,5.0,292.0,Normal,,0.0,,,,,,residence,2018.0,antwerp,standard
RBU64369,https://immovlan.be/en/detail/residence/for-sale/2060/antwerp/rbu64369,House,315000.0,2.0,103.0,nan,,,,,,,,residence,2060.0,antwerp,standard
RBU62523,https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu62523,House,548000.0,3.0,115.0,nan,,0.0,,1.0,,,,residence,9041.0,oostakker,standard
RBU62580,https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rbu62580,House,399000.0,3.0,144.0,Fully renovated,,,,,,,,residence,9032.0,wondelgem,standard
RBU62695,https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rbu62695,House,449000.0,4.0,120.0,Normal,,0.0,,,,,,residence,9032.0,wondelgem,standard
RBU62524,https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbu62524,House,466000.0,3.0,115.0,nan,,0.0,,1.0,,,,residence,9041.0,oostakker,standard
RBU57175,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbu57175,House,469000.0,4.0,201.0,Normal,,,,1.0,,,,residence,9040.0,sint-amandsberg,standard
RBU42556,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu42556,House,329000.0,4.0,97.0,Fully renovated,,,,,,,,residence,9000.0,gent,standard
RBU51236,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbu51236,House,556000.0,3.0,161.0,New,,0.0,,,,,,residence,9050.0,gentbrugge,standard
RBU45616,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu45616,House,359000.0,4.0,181.0,nan,,0.0,,,,,,residence,9000.0,gent,standard
RBU45739,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu45739,House,299000.0,4.0,121.0,To renovate,,,,,,,,residence,9000.0,gent,standard
RBU25646,https://immovlan.be/en/detail/residence/for-sale/9030/mariakerke/rbu25646,House,659000.0,4.0,213.0,nan,,0.0,,1.0,,,,residence,9030.0,mariakerke,standard
RBU25729,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu25729,House,289000.0,4.0,140.0,nan,,,,,,,,residence,9000.0,gent,standard
RBH68598,https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbh68598,House,495000.0,3.0,,Excellent,,0.0,,1.0,,,,residence,9041.0,oostakker,standard
RBU26336,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu26336,House,259000.0,3.0,101.0,nan,,,,,,,,residence,9000.0,gent,standard
RBU04554,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu04554,House,269000.0,3.0,101.0,nan,,,,,,,,residence,9000.0,gent,standard
RBT63873,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt63873,House,275000.0,3.0,109.0,To renovate,,,,,,,,residence,9000.0,gent,standard
RBT63839,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt63839,House,325000.0,4.0,140.0,Normal,,,,,,,,residence,9000.0,gent,standard
RBT63898,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt63898,House,264000.0,1.0,73.0,Normal,,,,,,,,residence,9000.0,gent,standard
RBT69052,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt69052,House,474000.0,3.0,157.0,New,,0.0,,,,,,residence,9040.0,sint-amandsberg,standard
RBT69054,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt69054,House,559000.0,3.0,170.0,New,,,,,,,,residence,9040.0,sint-amandsberg,standard
RBT76436,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt76436,House,269000.0,3.0,115.0,nan,,,,,,,,residence,9000.0,gent,standard
RBT69053,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt69053,House,453000.0,3.0,133.0,New,,0.0,,,,,,residence,9040.0,sint-amandsberg,standard
RBT70044,https://immovlan.be/en/detail/residence/for-sale/9051/sint-denijs-westrem/rbt70044,House,579945.0,3.0,180.0,New,,0.0,,,,,,residence,9051.0,sint-denijs-westrem,standard
RBT82824,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt82824,House,275000.0,3.0,88.0,nan,,,,,,,,residence,9000.0,gent,standard
RBT82124,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbt82124,House,330000.0,4.0,180.0,Normal,,0.0,,1.0,,,,residence,9050.0,gentbrugge,standard
RWC40082,https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rwc40082,House,411050.0,3.0,1.0,Excellent,,,,,,,,residence,9032.0,wondelgem,standard
RBT69391,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt69391,House,456500.0,3.0,185.0,New,,0.0,,,,,,residence,9040.0,sint-amandsberg,standard
RBT83510,https://immovlan.be/en/detail/residence/for-sale/9040/sint-amandsberg/rbt83510,House,145000.0,,58.0,Normal,,0.0,,,,,,residence,9040.0,sint-amandsberg,standard
RBT83516,https://immovlan.be/en/detail/mixed-building/for-sale/9000/gent/rbt83516,Other,299000.0,2.0,162.0,To renovate,,0.0,,,,,,mixed-building,9000.0,gent,standard
RWC40106,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rwc40106,House,625000.0,3.0,178.0,Excellent,,,,,,,,residence,9000.0,gent,standard
RBT83584,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt83584,House,395000.0,3.0,120.0,nan,,,,,,,,residence,9000.0,gent,standard
RBT83595,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbt83595,House,325000.0,2.0,125.0,nan,,,,,,,,residence,9000.0,gent,standard
RBT91595,https://immovlan.be/en/detail/residence/for-sale/9032/wondelgem/rbt91595,House,459000.0,3.0,161.0,Normal,,0.0,,1.0,,,,residence,9032.0,wondelgem,standard
RBH83528,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbh83528,House,524400.0,4.0,,New,,0.0,,1.0,,,,residence,9050.0,gentbrugge,standard
RBH83529,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbh83529,House,524400.0,4.0,,New,,0.0,,1.0,,,,residence,9050.0,gentbrugge,standard
RBU00400,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbu00400,House,269000.0,3.0,121.0,To be renovated,,0.0,,,,,,residence,9000.0,gent,standard
VBA73853,https://immovlan.be/en/detail/master-house/for-sale/9000/gent/vba73853,Other,975000.0,2.0,172.0,nan,,,,,,,,master-house,9000.0,gent,standard
RBJ52848,https://immovlan.be/en/detail/residence/for-sale/9000/gent/rbj52848,House,836000.0,3.0,159.0,New,,0.0,,,,,,residence,9000.0,gent,standard
VBC64040,https://immovlan.be/en/detail/residence/for-sale/9000/gent/vbc64040,House,975000.0,7.0,513.0,To be renovated,,0.0,,1.0,,,,residence,9000.0,gent,standard
RBT31461,https://immovlan.be/en/detail/residence/for-sale/9041/oostakker/rbt31461,House,598000.0,3.0,210.0,Excellent,,,,,,,,residence,9041.0,oostakker,standard
