,property_id,url,property_type,price,rooms,area,state,has_open_fire,property_subtype,postal_code,locality,sale_type,facades_number,is_furnished,has_terrace,has_garden,has_swimming_pool,has_equipped_kitchen,price_per_m2,log_price_m2,cluster,is_luxurious
10462,vbd45550,https://immovlan.be/en/detail/residence/for-sale/6717/attert/vbd45550,House,125000.0,3.0,98.0,To restore,,residence,6717.0,attert,standard,3.0,0.0,1.0,1.0,No,,1275.5102040816328,7.151101537613866,0.0,False
10463,vbd45568,https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd45568,House,990000.0,29.0,2350.0,,,residence,5660.0,aublain,standard,,0.0,0.0,0.0,,,421.27659574468083,6.043289614972568,1.0,True
10464,vbd45570,https://immovlan.be/en/detail/residence/for-sale/5670/nismes/vbd45570,House,290000.0,5.0,340.0,,,residence,5670.0,nismes,standard,,0.0,0.0,1.0,,,852.9411764705883,6.74869058435245,0.0,False
10465,vbd45572,https://immovlan.be/en/detail/bungalow/for-sale/5660/aublain/vbd45572,Other,99000.0,2.0,85.0,,,bungalow,5660.0,aublain,standard,,0.0,0.0,1.0,,,1164.7058823529412,7.060223872626411,0.0,False
10466,vbd45573,https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd45573,House,344500.0,4.0,143.0,,,residence,5660.0,aublain,standard,,0.0,0.0,0.0,,,2409.090909090909,7.787004739175943,0.0,False
10467,vbd45575,https://immovlan.be/en/detail/villa/for-sale/5660/aublain/vbd45575,House,315000.0,4.0,125.0,Fully renovated,,villa,5660.0,aublain,standard,,0.0,1.0,0.0,,,2520.0,7.832014180505469,0.0,False
10468,vbd45576,https://immovlan.be/en/detail/residence/for-sale/6230/obaix/vbd45576,House,160000.0,2.0,100.0,,,residence,6230.0,obaix,standard,,0.0,0.0,0.0,,,1600.0,7.3777589082278725,0.0,False
10469,vbd45578,https://immovlan.be/en/detail/residence/for-sale/6500/leugnies/vbd45578,House,260000.0,2.0,100.0,,,residence,6500.0,leugnies,standard,,0.0,1.0,0.0,,,2600.0,7.8632667240095735,0.0,False
10470,vbd45580,https://immovlan.be/en/detail/residence/for-sale/5660/aublain/vbd45580,House,525000.0,4.0,240.0,Excellent,,residence,5660.0,aublain,standard,,,,,,,2187.5,7.690514618231769,0.0,False
10471,vbd45600,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd45600,House,595000.0,3.0,486.0,,,residence,7700.0,mouscron,standard,2.0,,1.0,1.0,,,1224.2798353909466,7.110108060627273,1.0,True
10472,vbd45664,https://immovlan.be/en/detail/residence/for-sale/6200/chatelet/vbd45664,House,169000.0,3.0,110.0,Normal,,residence,6200.0,chatelet,standard,2.0,0.0,1.0,1.0,No,Partially equipped,1536.3636363636363,7.337173628112795,0.0,False
10473,vbd45768,https://immovlan.be/en/detail/residence/for-sale/6560/erquelinnes/vbd45768,House,190000.0,3.0,148.0,To renovate,,residence,6560.0,erquelinnes,standard,4.0,0.0,1.0,1.0,No,,1283.7837837837837,7.157567077378508,0.0,False
10474,vbd45814,https://immovlan.be/en/detail/residence/for-sale/7022/hyon/vbd45814,House,345000.0,2.0,171.0,Normal,,residence,7022.0,hyon,standard,4.0,0.0,,1.0,,,2017.5438596491229,7.609636139510837,0.0,False
10475,vbd45816,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd45816,House,179000.0,3.0,160.0,Normal,,residence,7700.0,mouscron,standard,2.0,0.0,1.0,1.0,,,1118.75,7.019967269589065,0.0,False
10476,vbd45817,https://immovlan.be/en/detail/villa/for-sale/6540/lobbes/vbd45817,House,345000.0,6.0,146.0,Excellent,,villa,6540.0,lobbes,standard,4.0,0.0,1.0,1.0,No,Fully equipped,2363.013698630137,7.767693074305161,0.0,False
10477,vbd45833,https://immovlan.be/en/detail/residence/for-sale/4190/xhoris/vbd45833,House,175000.0,1.0,78.0,Normal,,residence,4190.0,xhoris,standard,2.0,,1.0,,No,Partially equipped,2243.5897435897436,7.71583242621606,0.0,False
10478,vbd45849,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd45849,House,259000.0,4.0,151.0,Normal,,residence,4040.0,herstal,standard,2.0,0.0,1.0,1.0,No,Fully equipped,1715.23178807947,7.447303503866751,0.0,False
10479,vbd46079,https://immovlan.be/en/detail/residence/for-sale/7090/braine-le-comte/vbd46079,House,225000.0,4.0,121.0,Normal,,residence,7090.0,braine-le-comte,standard,2.0,0.0,1.0,1.0,No,Fully equipped,1859.504132231405,7.5280651355898165,0.0,False
10481,vbd46095,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd46095,House,259000.0,5.0,210.0,Fully renovated,,residence,4040.0,herstal,standard,2.0,0.0,1.0,1.0,No,Fully equipped,1233.3333333333333,7.117475809964206,0.0,False
10482,vbd46096,https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd46096,Other,259000.0,5.0,210.0,Fully renovated,,mixed-building,4040.0,herstal,standard,2.0,0.0,1.0,1.0,No,Fully equipped,1233.3333333333333,7.117475809964206,0.0,False
10483,vbd46156,https://immovlan.be/en/detail/villa/for-sale/6110/montigny-le-tilleul/vbd46156,House,229000.0,3.0,100.0,To renovate,,villa,6110.0,montigny-le-tilleul,standard,4.0,0.0,1.0,1.0,,Fully equipped,2290.0,7.736307096548285,0.0,False
10484,vbd46216,https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd46216,House,219000.0,4.0,130.0,To be renovated,,residence,7711.0,dottignies,standard,3.0,0.0,0.0,1.0,,,1684.6153846153845,7.429292558343056,0.0,False
10487,vbd46238,https://immovlan.be/en/detail/residence/for-sale/5300/vezin/vbd46238,House,299500.0,3.0,170.0,,,residence,5300.0,vezin,standard,3.0,0.0,1.0,1.0,,,1761.764705882353,7.4740712594873795,0.0,False
10488,vbd46257,https://immovlan.be/en/detail/residence/for-sale/7520/templeuve/vbd46257,House,468000.0,5.0,235.0,,,residence,7520.0,templeuve,standard,4.0,0.0,1.0,1.0,,,1991.4893617021276,7.596638060755625,0.0,False
10489,vbd46297,https://immovlan.be/en/detail/residence/for-sale/1501/buizingen/vbd46297,House,399000.0,2.0,129.0,,,residence,1501.0,buizingen,standard,4.0,,,1.0,,,3093.0232558139537,8.036904291510329,0.0,False
10490,vbd46315,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd46315,House,170000.0,4.0,110.0,Normal,,residence,4040.0,herstal,standard,2.0,0.0,1.0,1.0,No,,1545.4545454545455,7.343073350239982,0.0,False
10491,vbd46374,https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbd46374,House,260000.0,3.0,124.0,Normal,,residence,7540.0,kain,standard,2.0,0.0,1.0,1.0,No,Fully equipped,2096.7741935483873,7.648155344392628,0.0,False
10492,vbd46457,https://immovlan.be/en/detail/master-house/for-sale/7060/soignies/vbd46457,Other,480000.0,6.0,580.0,To be renovated,,master-house,7060.0,soignies,standard,4.0,,1.0,1.0,No,,827.5862068965517,6.718513279343608,1.0,True
10493,vbd46459,https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd46459,House,259000.0,3.0,125.0,Fully renovated,,residence,5500.0,dinant,standard,2.0,,1.0,0.0,No,Fully equipped,2072.0,7.6362696033793735,0.0,False
10495,vbd46490,https://immovlan.be/en/detail/residence/for-sale/3090/overijse/vbd46490,House,420000.0,3.0,189.0,,,residence,3090.0,overijse,standard,4.0,0.0,1.0,1.0,No,Partially equipped,2222.222222222222,7.706262975199909,0.0,False
10496,vbd46560,https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbd46560,House,195000.0,2.0,98.0,Normal,,residence,7700.0,luingne,standard,2.0,0.0,1.0,1.0,,,1989.795918367347,7.595787358875312,0.0,False
10497,vbd46561,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd46561,House,95000.0,,110.0,To be renovated,,residence,7500.0,tournai,standard,2.0,0.0,0.0,0.0,,,863.6363636363636,6.761151804790262,,False
10498,vbd46598,https://immovlan.be/en/detail/residence/for-sale/1850/grimbergen/vbd46598,House,580000.0,4.0,210.0,,,residence,1850.0,grimbergen,standard,,,,,,,2761.904761904762,7.923675851805133,0.0,False
10499,vbd46603,https://immovlan.be/en/detail/residence/for-sale/1390/grez-doiceau/vbd46603,House,425000.0,3.0,125.0,,,residence,1390.0,grez-doiceau,standard,,0.0,1.0,1.0,,,3400.0,8.131530710604252,0.0,False
10500,vbd46619,https://immovlan.be/en/detail/residence/for-sale/6200/bouffioulx/vbd46619,House,349000.0,3.0,200.0,Normal,,residence,6200.0,bouffioulx,standard,4.0,,1.0,1.0,No,Fully equipped,1745.0,7.4645098346365275,0.0,False
10501,vbd46620,https://immovlan.be/en/detail/cottage/for-sale/7540/kain/vbd46620,House,430000.0,3.0,212.0,Excellent,,cottage,7540.0,kain,standard,3.0,0.0,1.0,1.0,No,Fully equipped,2028.301886792453,7.614954212997732,0.0,False
10502,vbd46652,https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd46652,Other,189900.0,3.0,192.0,To be renovated,,mixed-building,7500.0,tournai,standard,2.0,0.0,1.0,0.0,,,989.0625,6.896757524772596,0.0,False
10503,vbd46693,https://immovlan.be/en/detail/residence/for-sale/7540/kain/vbd46693,House,430000.0,3.0,212.0,,,residence,7540.0,kain,standard,,0.0,1.0,1.0,,,2028.301886792453,7.614954212997732,0.0,False
10504,vbd46729,https://immovlan.be/en/detail/residence/for-sale/5380/hingeon/vbd46729,House,175000.0,3.0,133.0,,,residence,5380.0,hingeon,standard,3.0,0.0,1.0,1.0,,,1315.7894736842106,7.182192124683898,0.0,False
10505,vbd46747,https://immovlan.be/en/detail/residence/for-sale/1350/jandrain-jandrenouille/vbd46747,House,990000.0,7.0,550.0,Excellent,,residence,1350.0,jandrain-jandrenouille,standard,4.0,0.0,1.0,1.0,Yes,Super equipped,1800.0,7.495541943884256,1.0,True
10507,vbd46829,https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbd46829,House,229000.0,4.0,125.0,Normal,,residence,7700.0,luingne,standard,2.0,0.0,1.0,1.0,,,1832.0,7.513163545234075,0.0,False
10508,vbd46833,https://immovlan.be/en/detail/residence/for-sale/6060/gilly/vbd46833,House,229000.0,5.0,202.0,,,residence,6060.0,gilly,standard,3.0,0.0,1.0,0.0,No,,1133.6633663366338,7.033209585135172,0.0,False
10509,vbd46869,https://immovlan.be/en/detail/residence/for-sale/6560/solre-sur-sambre/vbd46869,House,125000.0,3.0,85.0,,,residence,6560.0,solre-sur-sambre,standard,2.0,,0.0,1.0,,,1470.5882352941176,7.293417759794122,0.0,False
10510,vbd46872,https://immovlan.be/en/detail/residence/for-sale/6560/bersillies-l-abbaye/vbd46872,House,158000.0,4.0,135.0,,,residence,6560.0,bersillies-l-abbaye,standard,,,,,,,1170.3703703703704,7.065075533570674,0.0,False
10512,vbd46893,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd46893,House,160000.0,4.0,156.0,To be renovated,,residence,7500.0,tournai,standard,2.0,0.0,1.0,0.0,,,1025.6410256410256,6.933073086966427,0.0,False
10513,vbd46983,https://immovlan.be/en/detail/residence/for-sale/6240/farciennes/vbd46983,House,129000.0,1.0,45.0,Normal,,residence,6240.0,farciennes,standard,,,,,,,2866.6666666666665,7.960905193573489,0.0,False
10514,vbd47081,https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd47081,Other,495000.0,4.0,343.0,Normal,,mixed-building,7500.0,tournai,standard,2.0,0.0,1.0,0.0,No,Fully equipped,1443.1486880466473,7.274582594384888,1.0,True
10516,vbd47182,https://immovlan.be/en/detail/residence/for-sale/5621/hanzinelle/vbd47182,House,150000.0,6.0,185.0,Normal,,residence,5621.0,hanzinelle,standard,2.0,0.0,1.0,0.0,,Fully equipped,810.8108108108108,6.698034748000068,0.0,False
10517,vbd47294,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd47294,House,169900.0,3.0,97.0,,,residence,4040.0,herstal,standard,2.0,0.0,1.0,0.0,No,Partially equipped,1751.5463917525774,7.468254329156641,0.0,False
10518,vbd47296,https://immovlan.be/en/detail/villa/for-sale/7700/mouscron/vbd47296,House,275000.0,3.0,83.0,Normal,,villa,7700.0,mouscron,standard,4.0,0.0,1.0,1.0,,,3313.253012048193,8.10568576885211,0.0,False
10519,vbd47297,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd47297,House,160000.0,3.0,127.0,To be renovated,,residence,7700.0,mouscron,standard,2.0,0.0,1.0,1.0,,,1259.8425196850394,7.138742007757373,0.0,False
10520,vbd47305,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd47305,House,179000.0,2.0,128.0,,,residence,7700.0,mouscron,standard,2.0,0.0,1.0,0.0,,,1398.4375,7.243110820903275,0.0,False
10521,vbd47306,https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd47306,House,278000.0,4.0,133.0,,,residence,7711.0,dottignies,standard,,,,,,,2090.2255639097743,7.64502726445102,0.0,False
10522,vbd47316,https://immovlan.be/en/detail/mixed-building/for-sale/7700/mouscron/vbd47316,Other,229000.0,4.0,399.0,To be renovated,,mixed-building,7700.0,mouscron,standard,2.0,0.0,0.0,0.0,,,573.9348370927319,6.352515865646513,0.0,False
10523,vbd47422,https://immovlan.be/en/detail/residence/for-sale/5190/jemeppe-sur-sambre/vbd47422,House,195000.0,2.0,143.0,To renovate,,residence,5190.0,jemeppe-sur-sambre,standard,4.0,0.0,0.0,1.0,No,Fully equipped,1363.6363636363637,7.217910207285977,0.0,False
10524,vbd47453,https://immovlan.be/en/detail/mixed-building/for-sale/4040/herstal/vbd47453,Other,139000.0,2.0,127.0,To be renovated,,mixed-building,4040.0,herstal,standard,2.0,0.0,0.0,1.0,No,Partially equipped,1094.4881889763778,6.998042125654237,0.0,False
10525,vbd47475,https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbd47475,House,189000.0,4.0,340.0,,,residence,7712.0,herseaux,standard,2.0,0.0,1.0,1.0,,,555.8823529411765,6.320556676431572,0.0,False
10526,vbd47476,https://immovlan.be/en/detail/residence/for-sale/7712/herseaux/vbd47476,House,479000.0,6.0,275.0,,,residence,7712.0,herseaux,standard,,,,,,,1741.8181818181818,7.462684778726481,1.0,True
10527,vbd47489,https://immovlan.be/en/detail/residence/for-sale/7700/luingne/vbd47489,House,179000.0,,134.0,,,residence,7700.0,luingne,standard,,,1.0,1.0,,,1335.8208955223881,7.197301284871981,,False
10528,vbd47597,https://immovlan.be/en/detail/residence/for-sale/7711/dottignies/vbd47597,House,249000.0,2.0,115.0,Fully renovated,,residence,7711.0,dottignies,standard,3.0,0.0,1.0,1.0,,,2165.217391304348,7.680276047083595,0.0,False
10529,vbd47629,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47629,House,155000.0,3.0,105.0,Normal,,residence,7500.0,tournai,standard,2.0,0.0,1.0,1.0,,,1476.1904761904761,7.2972200457438605,0.0,False
10531,vbd47857,https://immovlan.be/en/detail/villa/for-sale/7712/herseaux/vbd47857,House,529000.0,5.0,155.0,Excellent,,villa,7712.0,herseaux,standard,4.0,0.0,1.0,1.0,No,Fully equipped,3412.9032258064517,8.13531859392119,0.0,False
10532,vbd47884,https://immovlan.be/en/detail/master-house/for-sale/7520/templeuve/vbd47884,Other,695000.0,6.0,310.0,,,master-house,7520.0,templeuve,standard,4.0,0.0,1.0,1.0,,,2241.935483870968,7.7150948270677375,1.0,True
10534,vbd47933,https://immovlan.be/en/detail/residence/for-sale/7700/mouscron/vbd47933,House,310000.0,3.0,178.0,To be renovated,,residence,7700.0,mouscron,standard,4.0,0.0,1.0,1.0,,,1741.573033707865,7.462544026169244,0.0,False
10535,vbd47941,https://immovlan.be/en/detail/residence/for-sale/7500/tournai/vbd47941,House,499000.0,,800.0,Normal,,residence,7500.0,tournai,standard,4.0,0.0,0.0,0.0,,,623.75,6.4357496470657285,,False
10536,vbd47965,https://immovlan.be/en/detail/villa/for-sale/1301/bierges/vbd47965,House,795000.0,4.0,200.0,Normal,,villa,1301.0,bierges,standard,3.0,0.0,1.0,1.0,No,Fully equipped,3975.0,8.287780027088433,0.0,False
10537,vbd47969,https://immovlan.be/en/detail/residence/for-sale/1301/bierges/vbd47969,House,995000.0,5.0,258.0,Normal,,residence,1301.0,bierges,standard,4.0,0.0,1.0,1.0,Yes,Super equipped,3856.5891472868216,8.257538431219112,1.0,True
10538,vbd48101,https://immovlan.be/en/detail/residence/for-sale/1300/wavre/vbd48101,House,489000.0,3.0,170.0,New,,residence,1300.0,wavre,standard,3.0,0.0,1.0,1.0,No,,2876.470588235294,7.964319331406747,0.0,False
10539,vbd48104,https://immovlan.be/en/detail/residence/for-sale/1300/wavre/vbd48104,House,489000.0,3.0,170.0,New,,residence,1300.0,wavre,standard,3.0,0.0,1.0,1.0,No,,2876.470588235294,7.964319331406747,0.0,False
10540,vbd48213,https://immovlan.be/en/detail/residence/for-sale/7538/vezon/vbd48213,House,429000.0,4.0,165.0,Excellent,,residence,7538.0,vezon,standard,4.0,0.0,1.0,1.0,No,Fully equipped,2600.0,7.8632667240095735,0.0,False
10541,vbd48214,https://immovlan.be/en/detail/residence/for-sale/7522/blandain/vbd48214,House,89000.0,3.0,156.0,To be renovated,,residence,7522.0,blandain,standard,3.0,0.0,0.0,1.0,No,,570.5128205128206,6.34653564146474,0.0,False
10542,vbd48219,https://immovlan.be/en/detail/residence/for-sale/1601/ruisbroek/vbd48219,House,415000.0,5.0,157.0,,,residence,1601.0,ruisbroek,standard,,0.0,1.0,1.0,,,2643.312101910828,7.879787993864527,0.0,False
10543,vbd48220,https://immovlan.be/en/detail/residence/for-sale/6800/libramont-chevigny/vbd48220,House,369900.0,4.0,155.0,,,residence,6800.0,libramont-chevigny,standard,,,,,,,2386.451612903226,7.777562860901298,0.0,False
10544,vbd48222,https://immovlan.be/en/detail/residence/for-sale/7390/wasmuel/vbd48222,House,190000.0,2.0,110.0,,,residence,7390.0,wasmuel,standard,2.0,0.0,1.0,1.0,,,1727.2727272727273,7.454298985350207,0.0,False
10545,vbd48226,https://immovlan.be/en/detail/residence/for-sale/6747/chatillon/vbd48226,House,399900.0,3.0,147.0,,,residence,6747.0,chatillon,standard,3.0,0.0,1.0,1.0,No,Fully equipped,2720.408163265306,7.908537208056173,0.0,False
10546,vbd48234,https://immovlan.be/en/detail/residence/for-sale/5621/hanzinne/vbd48234,House,339000.0,3.0,116.0,New,,residence,5621.0,hanzinne,standard,4.0,0.0,1.0,1.0,,,2922.4137931034484,7.980165195256222,0.0,False
10547,vbd48237,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd48237,House,695000.0,3.0,193.0,Normal,,residence,6700.0,arlon,standard,4.0,0.0,1.0,1.0,Yes,,3601.036269430052,8.188976935642044,0.0,False
10548,vbd48239,https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48239,House,340000.0,3.0,120.0,New,,residence,6724.0,houdemont,standard,2.0,0.0,0.0,1.0,,,2833.3333333333335,7.9492091538102985,0.0,False
10549,vbd48240,https://immovlan.be/en/detail/residence/for-sale/6180/courcelles/vbd48240,House,239000.0,3.0,135.0,Normal,,residence,6180.0,courcelles,standard,2.0,,1.0,1.0,No,Fully equipped,1770.3703703703704,7.478944052475218,0.0,False
10550,vbd48241,https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48241,House,340000.0,3.0,120.0,New,,residence,6724.0,houdemont,standard,2.0,0.0,0.0,1.0,,,2833.3333333333335,7.9492091538102985,0.0,False
10551,vbd48242,https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48242,House,340000.0,3.0,120.0,New,,residence,6724.0,houdemont,standard,2.0,0.0,0.0,1.0,,,2833.3333333333335,7.9492091538102985,0.0,False
10552,vbd48243,https://immovlan.be/en/detail/residence/for-sale/6724/houdemont/vbd48243,House,369000.0,3.0,141.0,New,,residence,6724.0,houdemont,standard,3.0,0.0,0.0,1.0,,,2617.021276595745,7.869792032644496,0.0,False
10553,vbd48253,https://immovlan.be/en/detail/residence/for-sale/7030/saint-symphorien/vbd48253,House,369000.0,4.0,200.0,Excellent,,residence,7030.0,saint-symphorien,standard,3.0,0.0,1.0,1.0,Yes,Fully equipped,1845.0,7.520234556474628,0.0,False
10555,vbd48257,https://immovlan.be/en/detail/residence/for-sale/7640/antoing/vbd48257,House,130000.0,4.0,201.0,To be renovated,,residence,7640.0,antoing,standard,2.0,0.0,0.0,1.0,,,646.7661691542288,6.471984821378643,0.0,False
10557,vbd48261,https://immovlan.be/en/detail/residence/for-sale/5570/honnay/vbd48261,House,250000.0,5.0,278.0,Normal,,residence,5570.0,honnay,standard,4.0,0.0,1.0,1.0,No,,899.2805755395683,6.801595083153746,0.0,False
10558,vbd48262,https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbd48262,House,375000.0,5.0,205.0,,,residence,5530.0,yvoir,standard,,,,,,,1829.2682926829268,7.51167132581414,0.0,False
10559,vbd48267,https://immovlan.be/en/detail/residence/for-sale/7730/leers-nord/vbd48267,House,115000.0,3.0,104.0,To be renovated,,residence,7730.0,leers-nord,standard,,,,,,,1105.7692307692307,7.0082965082040145,0.0,False
10560,vbd48268,https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd48268,House,450000.0,5.0,239.0,To be renovated,,residence,5100.0,wepion,standard,4.0,0.0,1.0,1.0,,,1882.8451882845188,7.540539309814992,0.0,False
10561,vbd48269,https://immovlan.be/en/detail/residence/for-sale/5500/dinant/vbd48269,House,345000.0,6.0,304.0,To be renovated,,residence,5500.0,dinant,standard,3.0,0.0,1.0,1.0,,,1134.8684210526317,7.034271994607275,1.0,True
10562,vbd48271,https://immovlan.be/en/detail/residence/for-sale/5100/wepion/vbd48271,House,600000.0,5.0,239.0,To be renovated,,residence,5100.0,wepion,standard,4.0,0.0,1.0,1.0,,,2510.460251046025,7.828221382266773,1.0,True
10563,vbd48274,https://immovlan.be/en/detail/villa/for-sale/6200/chatelet/vbd48274,House,350000.0,2.0,230.0,Normal,,villa,6200.0,chatelet,standard,4.0,0.0,1.0,1.0,Yes,Super equipped,1521.7391304347825,7.327609124542401,0.0,False
10564,vbd48277,https://immovlan.be/en/detail/residence/for-sale/5380/fernelmont/vbd48277,House,595000.0,5.0,255.0,,,residence,5380.0,fernelmont,standard,4.0,0.0,1.0,1.0,,,2333.3333333333335,7.755053139369341,1.0,True
10565,vbd48278,https://immovlan.be/en/detail/residence/for-sale/6200/chatelineau/vbd48278,House,210000.0,4.0,192.0,Normal,,residence,6200.0,chatelineau,standard,3.0,,1.0,1.0,,,1093.75,6.997367437671824,0.0,False
10566,vbd48280,https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbd48280,House,299000.0,3.0,162.0,Normal,,residence,5530.0,yvoir,standard,4.0,0.0,1.0,1.0,No,Fully equipped,1845.679012345679,7.520602517140439,0.0,False
10567,vbd48285,https://immovlan.be/en/detail/villa/for-sale/1460/ittre/vbd48285,House,1150000.0,4.0,260.0,Excellent,,villa,1460.0,ittre,standard,4.0,0.0,1.0,1.0,No,Super equipped,4423.076923076923,8.394590869323904,1.0,True
10568,vbd48291,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd48291,House,249000.0,5.0,305.0,Normal,,residence,4040.0,herstal,standard,2.0,0.0,1.0,1.0,No,Super equipped,816.3934426229508,6.704896398839433,0.0,False
10569,vbd48304,https://immovlan.be/en/detail/mixed-building/for-sale/7300/boussu/vbd48304,Other,280000.0,1.0,308.0,Normal,,mixed-building,7300.0,boussu,standard,2.0,0.0,1.0,0.0,No,Fully equipped,909.0909090909091,6.812445099177812,0.0,False
10570,vbd48308,https://immovlan.be/en/detail/residence/for-sale/6280/gerpinnes/vbd48308,House,349000.0,3.0,170.0,,,residence,6280.0,gerpinnes,standard,4.0,0.0,1.0,1.0,No,,2052.9411764705883,7.627028764134303,0.0,False
10571,vbd48310,https://immovlan.be/en/detail/residence/for-sale/7301/hornu/vbd48310,House,180000.0,4.0,148.0,To renovate,,residence,7301.0,hornu,standard,2.0,,1.0,1.0,,,1216.2162162162163,7.1034998561082325,0.0,False
10572,vbd48319,https://immovlan.be/en/detail/residence/for-sale/1500/halle/vbd48319,House,299000.0,4.0,132.0,To renovate,,residence,1500.0,halle,standard,3.0,0.0,1.0,1.0,No,Super equipped,2265.151515151515,7.725396929786452,0.0,False
10573,vbd48321,https://immovlan.be/en/detail/residence/for-sale/1370/jodoigne/vbd48321,House,675000.0,6.0,390.0,Normal,,residence,1370.0,jodoigne,standard,2.0,0.0,1.0,1.0,No,Partially equipped,1730.7692307692307,7.456321230730975,1.0,True
10574,vbd48322,https://immovlan.be/en/detail/residence/for-sale/1357/helecine/vbd48322,House,275000.0,3.0,266.0,To renovate,,residence,1357.0,helecine,standard,3.0,0.0,1.0,1.0,No,Fully equipped,1033.8345864661653,6.941030067867009,0.0,False
10575,vbd48324,https://immovlan.be/en/detail/residence/for-sale/6020/dampremy/vbd48324,House,137000.0,4.0,107.0,Normal,,residence,6020.0,dampremy,standard,2.0,,1.0,1.0,No,Partially equipped,1280.3738317757009,7.154907370348356,0.0,False
10576,vbd48325,https://immovlan.be/en/detail/residence/for-sale/5300/seilles/vbd48325,House,195000.0,3.0,120.0,To renovate,,residence,5300.0,seilles,standard,2.0,0.0,0.0,1.0,No,Partially equipped,1625.0,7.393263094763838,0.0,False
10577,vbd48326,https://immovlan.be/en/detail/residence/for-sale/7012/flenu/vbd48326,House,130000.0,2.0,100.0,Normal,,residence,7012.0,flenu,standard,2.0,0.0,1.0,1.0,,,1300.0,7.170119543449628,0.0,False
10578,vbd48327,https://immovlan.be/en/detail/residence/for-sale/1380/couture-saint-germain/vbd48327,House,1345000.0,7.0,424.0,Excellent,,residence,1380.0,couture-saint-germain,standard,3.0,0.0,1.0,1.0,No,,3172.169811320755,8.06217111578612,1.0,True
10579,vbd48328,https://immovlan.be/en/detail/residence/for-sale/7783/bizet/vbd48328,House,149000.0,3.0,162.0,Normal,,residence,7783.0,bizet,standard,2.0,0.0,1.0,1.0,,,919.7530864197531,6.824105249695212,0.0,False
10580,vbd48330,https://immovlan.be/en/detail/residence/for-sale/4040/herstal/vbd48330,House,370000.0,4.0,172.0,Normal,,residence,4040.0,herstal,standard,3.0,0.0,1.0,1.0,No,Fully equipped,2151.1627906976746,7.673763807806954,0.0,False
10581,vbd48332,https://immovlan.be/en/detail/residence/for-sale/4190/ferrieres/vbd48332,House,275000.0,6.0,210.0,Normal,,residence,4190.0,ferrieres,standard,2.0,0.0,1.0,1.0,No,,1309.5238095238096,7.17741884593124,0.0,False
10582,vbd48339,https://immovlan.be/en/detail/residence/for-sale/4460/grace-hollogne/vbd48339,House,425000.0,5.0,205.0,Excellent,,residence,4460.0,grace-hollogne,standard,2.0,0.0,1.0,1.0,No,Fully equipped,2073.170731707317,7.6368344687681455,0.0,False
10583,vbd48346,https://immovlan.be/en/detail/residence/for-sale/4420/saint-nicolas/vbd48346,House,159000.0,2.0,110.0,Normal,,residence,4420.0,saint-nicolas,standard,2.0,0.0,1.0,1.0,No,Fully equipped,1445.4545454545455,7.276179115409953,0.0,False
10584,vbd48353,https://immovlan.be/en/detail/villa/for-sale/7022/hyon/vbd48353,House,249000.0,4.0,140.0,,,villa,7022.0,hyon,standard,4.0,0.0,,1.0,No,,1778.5714285714287,7.48356575283754,0.0,False
10585,vbd48357,https://immovlan.be/en/detail/residence/for-sale/4540/amay/vbd48357,House,185000.0,4.0,192.0,To be renovated,,residence,4540.0,amay,standard,3.0,,1.0,1.0,No,Fully equipped,963.5416666666666,6.870615732032681,0.0,False
